PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
Frente Amplio,Treinta y Tres,13,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,14,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,14,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,12,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,14,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,14,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,15,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,10,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,16,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,16,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,16,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,16,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,16,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,17,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,17,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,17,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,11,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4,Treinta y Tres Centro
