,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
63581,Frente Amplio,Maldonado,24,DAA,Departamental,1567,1,Maldonado Centro
63582,Frente Amplio,Maldonado,24,DAA,Departamental,1609,16,Maldonado Centro
63583,Frente Amplio,Maldonado,24,DAA,Departamental,1711,1,Maldonado Centro
63584,Frente Amplio,Maldonado,24,DAA,Departamental,1789,2,Maldonado Centro
63585,Frente Amplio,Maldonado,24,DAA,Departamental,1949,1,Maldonado Centro
63586,Frente Amplio,Maldonado,24,DAA,Departamental,2031,10,Maldonado Centro
63587,Frente Amplio,Maldonado,24,DAA,Departamental,11305,3,Maldonado Centro
63588,Frente Amplio,Maldonado,24,DAA,Departamental,20040,2,Maldonado Centro
63589,Frente Amplio,Maldonado,24,DAA,Departamental,772510,1,Maldonado Centro
63590,Frente Amplio,Maldonado,24,DAA,Departamental,318319933,2,Maldonado Centro
63591,Frente Amplio,Maldonado,24,DAA,Departamental,1001194699,4,Maldonado Centro
63592,Frente Amplio,Maldonado,25,DAA,Departamental,190,5,Maldonado Centro
63593,Frente Amplio,Maldonado,25,DAA,Departamental,806,2,Maldonado Centro
63594,Frente Amplio,Maldonado,25,DAA,Departamental,1530,5,Maldonado Centro
63595,Frente Amplio,Maldonado,25,DAA,Departamental,1567,1,Maldonado Centro
63596,Frente Amplio,Maldonado,25,DAA,Departamental,1609,7,Maldonado Centro
63597,Frente Amplio,Maldonado,25,DAA,Departamental,1624,1,Maldonado Centro
63598,Frente Amplio,Maldonado,25,DAA,Departamental,1789,4,Maldonado Centro
63599,Frente Amplio,Maldonado,25,DAA,Departamental,2031,6,Maldonado Centro
63600,Frente Amplio,Maldonado,25,DAA,Departamental,11305,4,Maldonado Centro
63601,Frente Amplio,Maldonado,25,DAA,Departamental,11828,2,Maldonado Centro
63602,Frente Amplio,Maldonado,25,DAA,Departamental,1001194699,3,Maldonado Centro
63603,Frente Amplio,Maldonado,26,DAA,Departamental,190,3,Maldonado Centro
63604,Frente Amplio,Maldonado,26,DAA,Departamental,718,1,Maldonado Centro
63605,Frente Amplio,Maldonado,26,DAA,Departamental,806,4,Maldonado Centro
63606,Frente Amplio,Maldonado,26,DAA,Departamental,1530,4,Maldonado Centro
63607,Frente Amplio,Maldonado,26,DAA,Departamental,1567,1,Maldonado Centro
63608,Frente Amplio,Maldonado,26,DAA,Departamental,1609,10,Maldonado Centro
63609,Frente Amplio,Maldonado,26,DAA,Departamental,1789,1,Maldonado Centro
63610,Frente Amplio,Maldonado,26,DAA,Departamental,1887,1,Maldonado Centro
63611,Frente Amplio,Maldonado,26,DAA,Departamental,1949,4,Maldonado Centro
63612,Frente Amplio,Maldonado,26,DAA,Departamental,2031,3,Maldonado Centro
63613,Frente Amplio,Maldonado,26,DAA,Departamental,11305,1,Maldonado Centro
63614,Frente Amplio,Maldonado,26,DAA,Departamental,11828,3,Maldonado Centro
63615,Frente Amplio,Maldonado,26,DAA,Departamental,20040,1,Maldonado Centro
63616,Frente Amplio,Maldonado,26,DAA,Departamental,772510,3,Maldonado Centro
63617,Frente Amplio,Maldonado,26,DAA,Departamental,318319933,2,Maldonado Centro
63618,Frente Amplio,Maldonado,26,DAA,Departamental,1001194699,5,Maldonado Centro
63619,Frente Amplio,Maldonado,27,DAA,Departamental,190,2,Maldonado Centro
63620,Frente Amplio,Maldonado,27,DAA,Departamental,307,1,Maldonado Centro
63621,Frente Amplio,Maldonado,27,DAA,Departamental,1530,1,Maldonado Centro
63622,Frente Amplio,Maldonado,27,DAA,Departamental,1567,1,Maldonado Centro
63623,Frente Amplio,Maldonado,27,DAA,Departamental,1609,2,Maldonado Centro
63624,Frente Amplio,Maldonado,27,DAA,Departamental,1711,7,Maldonado Centro
63625,Frente Amplio,Maldonado,27,DAA,Departamental,1949,2,Maldonado Centro
63626,Frente Amplio,Maldonado,27,DAA,Departamental,2031,3,Maldonado Centro
63627,Frente Amplio,Maldonado,27,DAA,Departamental,11305,1,Maldonado Centro
63628,Frente Amplio,Maldonado,27,DAA,Departamental,11828,3,Maldonado Centro
63629,Frente Amplio,Maldonado,27,DAA,Departamental,772510,2,Maldonado Centro
63630,Frente Amplio,Maldonado,27,DAA,Departamental,318319933,2,Maldonado Centro
63631,Frente Amplio,Maldonado,27,DAA,Departamental,1001194699,7,Maldonado Centro
63632,Frente Amplio,Maldonado,28,DAA,Departamental,311,1,Maldonado Centro
63633,Frente Amplio,Maldonado,28,DAA,Departamental,718,1,Maldonado Centro
63634,Frente Amplio,Maldonado,28,DAA,Departamental,806,1,Maldonado Centro
63635,Frente Amplio,Maldonado,28,DAA,Departamental,1530,1,Maldonado Centro
63636,Frente Amplio,Maldonado,28,DAA,Departamental,1567,2,Maldonado Centro
63637,Frente Amplio,Maldonado,28,DAA,Departamental,1609,7,Maldonado Centro
63638,Frente Amplio,Maldonado,28,DAA,Departamental,2031,5,Maldonado Centro
63639,Frente Amplio,Maldonado,28,DAA,Departamental,11305,1,Maldonado Centro
63640,Frente Amplio,Maldonado,28,DAA,Departamental,11828,2,Maldonado Centro
63641,Frente Amplio,Maldonado,28,DAA,Departamental,772510,1,Maldonado Centro
63642,Frente Amplio,Maldonado,28,DAA,Departamental,318319933,1,Maldonado Centro
63643,Frente Amplio,Maldonado,28,DAA,Departamental,1001194699,3,Maldonado Centro
63644,Frente Amplio,Maldonado,29,DAA,Departamental,306,3,Maldonado Centro
63645,Frente Amplio,Maldonado,29,DAA,Departamental,307,1,Maldonado Centro
63646,Frente Amplio,Maldonado,29,DAA,Departamental,311,1,Maldonado Centro
63647,Frente Amplio,Maldonado,29,DAA,Departamental,718,1,Maldonado Centro
63648,Frente Amplio,Maldonado,29,DAA,Departamental,806,1,Maldonado Centro
63649,Frente Amplio,Maldonado,29,DAA,Departamental,1441,1,Maldonado Centro
63650,Frente Amplio,Maldonado,29,DAA,Departamental,1609,9,Maldonado Centro
63651,Frente Amplio,Maldonado,29,DAA,Departamental,1711,2,Maldonado Centro
63652,Frente Amplio,Maldonado,29,DAA,Departamental,1789,1,Maldonado Centro
63653,Frente Amplio,Maldonado,29,DAA,Departamental,2031,4,Maldonado Centro
63654,Frente Amplio,Maldonado,29,DAA,Departamental,2039,1,Maldonado Centro
63655,Frente Amplio,Maldonado,29,DAA,Departamental,11828,5,Maldonado Centro
63656,Frente Amplio,Maldonado,29,DAA,Departamental,318319933,2,Maldonado Centro
63657,Frente Amplio,Maldonado,29,DAA,Departamental,1001194699,4,Maldonado Centro
63658,Frente Amplio,Maldonado,30,DAA,Departamental,190,3,Maldonado Centro
63659,Frente Amplio,Maldonado,30,DAA,Departamental,311,1,Maldonado Centro
63660,Frente Amplio,Maldonado,30,DAA,Departamental,1441,1,Maldonado Centro
63661,Frente Amplio,Maldonado,30,DAA,Departamental,1530,1,Maldonado Centro
63662,Frente Amplio,Maldonado,30,DAA,Departamental,1567,2,Maldonado Centro
63663,Frente Amplio,Maldonado,30,DAA,Departamental,1609,5,Maldonado Centro
63664,Frente Amplio,Maldonado,30,DAA,Departamental,1711,1,Maldonado Centro
63665,Frente Amplio,Maldonado,30,DAA,Departamental,1789,3,Maldonado Centro
63666,Frente Amplio,Maldonado,30,DAA,Departamental,1949,1,Maldonado Centro
63667,Frente Amplio,Maldonado,30,DAA,Departamental,2031,8,Maldonado Centro
63668,Frente Amplio,Maldonado,30,DAA,Departamental,11305,3,Maldonado Centro
63669,Frente Amplio,Maldonado,30,DAA,Departamental,11828,2,Maldonado Centro
63670,Frente Amplio,Maldonado,30,DAA,Departamental,20040,2,Maldonado Centro
63671,Frente Amplio,Maldonado,30,DAA,Departamental,772510,1,Maldonado Centro
63672,Frente Amplio,Maldonado,30,DAA,Departamental,1001194699,3,Maldonado Centro
63673,Frente Amplio,Maldonado,31,DAA,Departamental,190,1,Maldonado Centro
63674,Frente Amplio,Maldonado,31,DAA,Departamental,718,1,Maldonado Centro
63675,Frente Amplio,Maldonado,31,DAA,Departamental,1609,12,Maldonado Centro
63676,Frente Amplio,Maldonado,31,DAA,Departamental,1789,1,Maldonado Centro
63677,Frente Amplio,Maldonado,31,DAA,Departamental,2031,6,Maldonado Centro
63678,Frente Amplio,Maldonado,31,DAA,Departamental,11305,3,Maldonado Centro
63679,Frente Amplio,Maldonado,31,DAA,Departamental,11828,1,Maldonado Centro
63680,Frente Amplio,Maldonado,31,DAA,Departamental,772510,2,Maldonado Centro
63681,Frente Amplio,Maldonado,31,DAA,Departamental,318319933,2,Maldonado Centro
63682,Frente Amplio,Maldonado,31,DAA,Departamental,1001194699,2,Maldonado Centro
63683,Frente Amplio,Maldonado,32,DAA,Departamental,806,2,Maldonado Centro
63684,Frente Amplio,Maldonado,32,DAA,Departamental,1530,1,Maldonado Centro
63685,Frente Amplio,Maldonado,32,DAA,Departamental,1567,2,Maldonado Centro
63686,Frente Amplio,Maldonado,32,DAA,Departamental,1609,7,Maldonado Centro
63687,Frente Amplio,Maldonado,32,DAA,Departamental,1789,1,Maldonado Centro
63688,Frente Amplio,Maldonado,32,DAA,Departamental,1949,2,Maldonado Centro
63689,Frente Amplio,Maldonado,32,DAA,Departamental,2031,3,Maldonado Centro
63690,Frente Amplio,Maldonado,32,DAA,Departamental,11305,2,Maldonado Centro
63691,Frente Amplio,Maldonado,32,DAA,Departamental,20040,2,Maldonado Centro
63692,Frente Amplio,Maldonado,32,DAA,Departamental,772510,1,Maldonado Centro
63693,Frente Amplio,Maldonado,32,DAA,Departamental,318319933,1,Maldonado Centro
63694,Frente Amplio,Maldonado,32,DAA,Departamental,1001194699,2,Maldonado Centro
63695,Frente Amplio,Maldonado,33,DAA,Departamental,190,2,Maldonado Centro
63696,Frente Amplio,Maldonado,33,DAA,Departamental,306,1,Maldonado Centro
63697,Frente Amplio,Maldonado,33,DAA,Departamental,718,1,Maldonado Centro
63698,Frente Amplio,Maldonado,33,DAA,Departamental,1567,1,Maldonado Centro
63699,Frente Amplio,Maldonado,33,DAA,Departamental,1609,5,Maldonado Centro
63700,Frente Amplio,Maldonado,33,DAA,Departamental,1789,2,Maldonado Centro
63701,Frente Amplio,Maldonado,33,DAA,Departamental,1939,1,Maldonado Centro
63702,Frente Amplio,Maldonado,33,DAA,Departamental,1949,1,Maldonado Centro
63703,Frente Amplio,Maldonado,33,DAA,Departamental,2031,3,Maldonado Centro
63704,Frente Amplio,Maldonado,33,DAA,Departamental,11305,2,Maldonado Centro
63705,Frente Amplio,Maldonado,33,DAA,Departamental,11828,3,Maldonado Centro
63706,Frente Amplio,Maldonado,33,DAA,Departamental,20040,1,Maldonado Centro
63707,Frente Amplio,Maldonado,33,DAA,Departamental,772510,3,Maldonado Centro
63708,Frente Amplio,Maldonado,33,DAA,Departamental,1001194699,2,Maldonado Centro
63709,Frente Amplio,Maldonado,34,DAA,Departamental,190,1,Maldonado Centro
63710,Frente Amplio,Maldonado,34,DAA,Departamental,306,2,Maldonado Centro
63711,Frente Amplio,Maldonado,34,DAA,Departamental,311,1,Maldonado Centro
63712,Frente Amplio,Maldonado,34,DAA,Departamental,718,2,Maldonado Centro
63713,Frente Amplio,Maldonado,34,DAA,Departamental,806,1,Maldonado Centro
63714,Frente Amplio,Maldonado,34,DAA,Departamental,1567,3,Maldonado Centro
63715,Frente Amplio,Maldonado,34,DAA,Departamental,1609,9,Maldonado Centro
63716,Frente Amplio,Maldonado,34,DAA,Departamental,1939,1,Maldonado Centro
63717,Frente Amplio,Maldonado,34,DAA,Departamental,1949,4,Maldonado Centro
63718,Frente Amplio,Maldonado,34,DAA,Departamental,2031,4,Maldonado Centro
63719,Frente Amplio,Maldonado,34,DAA,Departamental,772510,2,Maldonado Centro
63720,Frente Amplio,Maldonado,34,DAA,Departamental,1001194699,5,Maldonado Centro
63721,Frente Amplio,Maldonado,35,DAA,Departamental,190,2,Maldonado Centro
63722,Frente Amplio,Maldonado,35,DAA,Departamental,306,3,Maldonado Centro
63723,Frente Amplio,Maldonado,35,DAA,Departamental,307,1,Maldonado Centro
63724,Frente Amplio,Maldonado,35,DAA,Departamental,806,1,Maldonado Centro
63725,Frente Amplio,Maldonado,35,DAA,Departamental,1530,1,Maldonado Centro
63726,Frente Amplio,Maldonado,35,DAA,Departamental,1567,1,Maldonado Centro
63727,Frente Amplio,Maldonado,35,DAA,Departamental,1609,9,Maldonado Centro
63728,Frente Amplio,Maldonado,35,DAA,Departamental,1711,1,Maldonado Centro
63729,Frente Amplio,Maldonado,35,DAA,Departamental,1789,3,Maldonado Centro
63730,Frente Amplio,Maldonado,35,DAA,Departamental,1939,1,Maldonado Centro
63731,Frente Amplio,Maldonado,35,DAA,Departamental,1949,3,Maldonado Centro
63732,Frente Amplio,Maldonado,35,DAA,Departamental,2031,5,Maldonado Centro
63733,Frente Amplio,Maldonado,35,DAA,Departamental,11828,1,Maldonado Centro
63734,Frente Amplio,Maldonado,35,DAA,Departamental,318319933,3,Maldonado Centro
63735,Frente Amplio,Maldonado,35,DAA,Departamental,1001194699,3,Maldonado Centro
63736,Frente Amplio,Maldonado,36,DAA,Departamental,190,2,Maldonado Centro
63737,Frente Amplio,Maldonado,36,DAA,Departamental,306,1,Maldonado Centro
63738,Frente Amplio,Maldonado,36,DAA,Departamental,718,1,Maldonado Centro
63739,Frente Amplio,Maldonado,36,DAA,Departamental,1530,2,Maldonado Centro
63740,Frente Amplio,Maldonado,36,DAA,Departamental,1609,5,Maldonado Centro
63741,Frente Amplio,Maldonado,36,DAA,Departamental,1711,1,Maldonado Centro
63742,Frente Amplio,Maldonado,36,DAA,Departamental,1789,1,Maldonado Centro
63743,Frente Amplio,Maldonado,36,DAA,Departamental,1949,3,Maldonado Centro
63744,Frente Amplio,Maldonado,36,DAA,Departamental,2031,1,Maldonado Centro
63745,Frente Amplio,Maldonado,36,DAA,Departamental,5098,1,Maldonado Centro
63746,Frente Amplio,Maldonado,36,DAA,Departamental,11305,3,Maldonado Centro
63747,Frente Amplio,Maldonado,36,DAA,Departamental,20040,1,Maldonado Centro
63748,Frente Amplio,Maldonado,36,DAA,Departamental,772510,1,Maldonado Centro
63749,Frente Amplio,Maldonado,36,DAA,Departamental,318319933,4,Maldonado Centro
63750,Frente Amplio,Maldonado,36,DAA,Departamental,1001194699,3,Maldonado Centro
63751,Frente Amplio,Maldonado,37,DAA,Departamental,190,4,Maldonado Centro
63752,Frente Amplio,Maldonado,37,DAA,Departamental,307,1,Maldonado Centro
63753,Frente Amplio,Maldonado,37,DAA,Departamental,311,1,Maldonado Centro
63754,Frente Amplio,Maldonado,37,DAA,Departamental,718,1,Maldonado Centro
63755,Frente Amplio,Maldonado,37,DAA,Departamental,806,4,Maldonado Centro
63756,Frente Amplio,Maldonado,37,DAA,Departamental,1530,2,Maldonado Centro
63757,Frente Amplio,Maldonado,37,DAA,Departamental,1567,3,Maldonado Centro
63758,Frente Amplio,Maldonado,37,DAA,Departamental,1609,11,Maldonado Centro
63759,Frente Amplio,Maldonado,37,DAA,Departamental,1711,2,Maldonado Centro
63760,Frente Amplio,Maldonado,37,DAA,Departamental,1949,1,Maldonado Centro
63761,Frente Amplio,Maldonado,37,DAA,Departamental,2031,2,Maldonado Centro
63762,Frente Amplio,Maldonado,37,DAA,Departamental,11305,5,Maldonado Centro
63763,Frente Amplio,Maldonado,37,DAA,Departamental,772510,2,Maldonado Centro
63764,Frente Amplio,Maldonado,37,DAA,Departamental,318319933,1,Maldonado Centro
63765,Frente Amplio,Maldonado,37,DAA,Departamental,1001194699,6,Maldonado Centro
63766,Frente Amplio,Maldonado,38,DAA,Departamental,190,3,Maldonado Centro
63767,Frente Amplio,Maldonado,38,DAA,Departamental,718,1,Maldonado Centro
63768,Frente Amplio,Maldonado,38,DAA,Departamental,806,1,Maldonado Centro
63769,Frente Amplio,Maldonado,38,DAA,Departamental,1530,1,Maldonado Centro
63770,Frente Amplio,Maldonado,38,DAA,Departamental,1567,1,Maldonado Centro
63771,Frente Amplio,Maldonado,38,DAA,Departamental,1609,12,Maldonado Centro
63772,Frente Amplio,Maldonado,38,DAA,Departamental,1789,3,Maldonado Centro
63773,Frente Amplio,Maldonado,38,DAA,Departamental,1949,1,Maldonado Centro
63774,Frente Amplio,Maldonado,38,DAA,Departamental,2031,5,Maldonado Centro
63775,Frente Amplio,Maldonado,38,DAA,Departamental,11305,3,Maldonado Centro
63776,Frente Amplio,Maldonado,38,DAA,Departamental,318319933,4,Maldonado Centro
63777,Frente Amplio,Maldonado,38,DAA,Departamental,1001194699,10,Maldonado Centro
63778,Frente Amplio,Maldonado,39,DAA,Departamental,190,1,Maldonado Centro
63779,Frente Amplio,Maldonado,39,DAA,Departamental,718,1,Maldonado Centro
63780,Frente Amplio,Maldonado,39,DAA,Departamental,806,1,Maldonado Centro
63781,Frente Amplio,Maldonado,39,DAA,Departamental,1530,1,Maldonado Centro
63782,Frente Amplio,Maldonado,39,DAA,Departamental,1567,2,Maldonado Centro
63783,Frente Amplio,Maldonado,39,DAA,Departamental,1609,10,Maldonado Centro
63784,Frente Amplio,Maldonado,39,DAA,Departamental,1711,1,Maldonado Centro
63785,Frente Amplio,Maldonado,39,DAA,Departamental,1789,1,Maldonado Centro
63786,Frente Amplio,Maldonado,39,DAA,Departamental,1949,1,Maldonado Centro
63787,Frente Amplio,Maldonado,39,DAA,Departamental,2031,5,Maldonado Centro
63788,Frente Amplio,Maldonado,39,DAA,Departamental,2039,1,Maldonado Centro
63789,Frente Amplio,Maldonado,39,DAA,Departamental,11305,1,Maldonado Centro
63790,Frente Amplio,Maldonado,39,DAA,Departamental,20040,1,Maldonado Centro
63791,Frente Amplio,Maldonado,39,DAA,Departamental,318319933,1,Maldonado Centro
63792,Frente Amplio,Maldonado,39,DAA,Departamental,1001194699,3,Maldonado Centro
63793,Frente Amplio,Maldonado,40,DAA,Departamental,190,2,Maldonado Centro
63794,Frente Amplio,Maldonado,40,DAA,Departamental,806,2,Maldonado Centro
63795,Frente Amplio,Maldonado,40,DAA,Departamental,1530,1,Maldonado Centro
63796,Frente Amplio,Maldonado,40,DAA,Departamental,1567,1,Maldonado Centro
63797,Frente Amplio,Maldonado,40,DAA,Departamental,1609,9,Maldonado Centro
63798,Frente Amplio,Maldonado,40,DAA,Departamental,1789,1,Maldonado Centro
63799,Frente Amplio,Maldonado,40,DAA,Departamental,1939,1,Maldonado Centro
63800,Frente Amplio,Maldonado,40,DAA,Departamental,1949,1,Maldonado Centro
63801,Frente Amplio,Maldonado,40,DAA,Departamental,2031,5,Maldonado Centro
63802,Frente Amplio,Maldonado,40,DAA,Departamental,2039,1,Maldonado Centro
63803,Frente Amplio,Maldonado,40,DAA,Departamental,11828,2,Maldonado Centro
63804,Frente Amplio,Maldonado,40,DAA,Departamental,772510,1,Maldonado Centro
63805,Frente Amplio,Maldonado,40,DAA,Departamental,318319933,1,Maldonado Centro
63806,Frente Amplio,Maldonado,40,DAA,Departamental,1001194699,4,Maldonado Centro
63807,Frente Amplio,Maldonado,41,DAA,Departamental,190,1,Maldonado Centro
63808,Frente Amplio,Maldonado,41,DAA,Departamental,306,2,Maldonado Centro
63809,Frente Amplio,Maldonado,41,DAA,Departamental,806,3,Maldonado Centro
63810,Frente Amplio,Maldonado,41,DAA,Departamental,1530,1,Maldonado Centro
63811,Frente Amplio,Maldonado,41,DAA,Departamental,1567,1,Maldonado Centro
63812,Frente Amplio,Maldonado,41,DAA,Departamental,1609,8,Maldonado Centro
63813,Frente Amplio,Maldonado,41,DAA,Departamental,1711,2,Maldonado Centro
63814,Frente Amplio,Maldonado,41,DAA,Departamental,1789,5,Maldonado Centro
63815,Frente Amplio,Maldonado,41,DAA,Departamental,1939,1,Maldonado Centro
63816,Frente Amplio,Maldonado,41,DAA,Departamental,1949,2,Maldonado Centro
63817,Frente Amplio,Maldonado,41,DAA,Departamental,2031,4,Maldonado Centro
63818,Frente Amplio,Maldonado,41,DAA,Departamental,11305,1,Maldonado Centro
63819,Frente Amplio,Maldonado,41,DAA,Departamental,11828,1,Maldonado Centro
63820,Frente Amplio,Maldonado,41,DAA,Departamental,20040,1,Maldonado Centro
63821,Frente Amplio,Maldonado,41,DAA,Departamental,772510,2,Maldonado Centro
63822,Frente Amplio,Maldonado,41,DAA,Departamental,318319933,2,Maldonado Centro
63823,Frente Amplio,Maldonado,41,DAA,Departamental,1001194699,10,Maldonado Centro
63824,Frente Amplio,Maldonado,42,DAA,Departamental,190,2,Maldonado Centro
63825,Frente Amplio,Maldonado,42,DAA,Departamental,306,2,Maldonado Centro
63826,Frente Amplio,Maldonado,42,DAA,Departamental,1441,1,Maldonado Centro
63827,Frente Amplio,Maldonado,42,DAA,Departamental,1530,2,Maldonado Centro
63828,Frente Amplio,Maldonado,42,DAA,Departamental,1609,15,Maldonado Centro
63829,Frente Amplio,Maldonado,42,DAA,Departamental,1711,2,Maldonado Centro
63830,Frente Amplio,Maldonado,42,DAA,Departamental,1939,1,Maldonado Centro
63831,Frente Amplio,Maldonado,42,DAA,Departamental,1949,1,Maldonado Centro
63832,Frente Amplio,Maldonado,42,DAA,Departamental,2031,4,Maldonado Centro
63833,Frente Amplio,Maldonado,42,DAA,Departamental,11305,2,Maldonado Centro
63834,Frente Amplio,Maldonado,42,DAA,Departamental,11828,2,Maldonado Centro
63835,Frente Amplio,Maldonado,42,DAA,Departamental,318319933,2,Maldonado Centro
63836,Frente Amplio,Maldonado,42,DAA,Departamental,1001194699,9,Maldonado Centro
63837,Frente Amplio,Maldonado,43,DAA,Departamental,190,1,Maldonado Centro
63838,Frente Amplio,Maldonado,43,DAA,Departamental,306,1,Maldonado Centro
63839,Frente Amplio,Maldonado,43,DAA,Departamental,806,2,Maldonado Centro
63840,Frente Amplio,Maldonado,43,DAA,Departamental,1530,3,Maldonado Centro
63841,Frente Amplio,Maldonado,43,DAA,Departamental,1609,10,Maldonado Centro
63842,Frente Amplio,Maldonado,43,DAA,Departamental,1789,3,Maldonado Centro
63843,Frente Amplio,Maldonado,43,DAA,Departamental,1939,1,Maldonado Centro
